file_size,total_time_taken,average_time_taken
553,19.46589159965515,0.03520052730498219
554,19.452719688415527,0.035113212433963044
555,19.595845222473145,0.03530782922968134
556,19.559621572494507,0.03517917549009803
557,19.64525580406189,0.03526975907371973
558,19.55072021484375,0.035037133001512094
559,19.58107328414917,0.035028753638907284
560,19.642821550369263,0.03507646705423083
561,19.847222805023193,0.03537829377009482
562,19.747021436691284,0.03513704881973538
563,19.813441514968872,0.03519261370331949
564,19.91412925720215,0.0353087398177343
565,19.84546709060669,0.035124720514348125
566,19.96604347229004,0.03527569518072445
567,20.047871112823486,0.03535779737711373
568,20.011034727096558,0.03523069494207141
569,19.92827010154724,0.03502332179533786
570,19.97744584083557,0.03504815059795714
571,20.067879915237427,0.035145148713200396
572,20.04260754585266,0.035039523681560596
573,20.13436245918274,0.035138503419167084
574,20.102925777435303,0.03502251877601969
575,20.077232360839844,0.034916925844938856
576,20.308704137802124,0.03525816690590647
577,20.399399995803833,0.03535424609324755
578,20.3774836063385,0.03525516194868253
579,20.523221015930176,0.03544597757500894
580,20.444629907608032,0.03524936190966902
581,20.38487482070923,0.03508584306490401
582,20.42526626586914,0.03509495921970643
583,20.534098863601685,0.035221438874102375
584,20.408982038497925,0.03494688705222247
585,20.699374675750732,0.03538354645427476
586,20.684886932373047,0.035298441864117826
587,20.76045823097229,0.03536704979722707
588,20.66562247276306,0.03514561645027731
589,20.631364345550537,0.03502778326918597
590,20.758713722229004,0.035184260546150856
591,20.88312339782715,0.035335234175680456
592,20.81247305870056,0.03515620449104825
593,20.818745136260986,0.03510749601393084
594,20.81023597717285,0.0350340673016378
595,20.97412943840027,0.03525063771159709
596,20.874921083450317,0.03502503537491664
597,21.099870204925537,0.035343166172404586
598,20.969480752944946,0.035066021325994894
599,21.01038360595703,0.035075765619293875
600,21.105825424194336,0.03517637570699056
601,21.283300161361694,0.03541314502722412
602,21.144954919815063,0.03512450983357984
603,21.28299069404602,0.03529517528034166
604,21.042784452438354,0.03483904710668602
605,21.218217372894287,0.035071433674205434
606,21.29361867904663,0.03513798461888883
607,21.45341682434082,0.03534335555904583
608,21.41244411468506,0.03521783571494253
609,21.365683794021606,0.035083224620725134
610,21.48742651939392,0.03522528937605561
611,21.561524629592896,0.03528891101406366
612,21.549896478652954,0.03521224914812574
613,21.697760343551636,0.03539602013629957
614,21.50413942337036,0.035023028376824694
615,21.694641828536987,0.03527584037160486
616,21.74881410598755,0.03530651640582394
617,21.657107830047607,0.03510066098873194
618,21.7377028465271,0.0351742764506911
619,21.860443830490112,0.03531574124473362
620,21.851934671401978,0.03524505592161609
621,21.650769472122192,0.03486436307910176
622,21.826927185058594,0.03509152280556044
623,21.976089239120483,0.035274621571621964
624,21.98940896987915,0.03523943745172941
625,21.97285485267639,0.03515656776428223
626,21.933676958084106,0.035037822616747774
627,22.1364426612854,0.03530533119822233
628,21.99205732345581,0.03501919955964301
629,22.27351951599121,0.03541100082033579
630,22.42051935195923,0.03558812595549084
631,22.216599464416504,0.035208556995905714
